Brand Name,Identifier,X,Y,Z,x,y,L*,a*,b*,C*,h
Great American,115.2,15.4108,12.4379,17.1684,0.3423,0.2763,41.9037,20.2256,-5.2883,20.9055,6.0274
Great American,115.3,25.9598,22.0282,31.8634,0.3251,0.2759,54.0569,19.0647,-8.3984,20.8326,5.8682
Great American,115.4,37.0550,33.9893,41.5831,0.3290,0.3018,64.9541,12.5250,-1.5987,12.6266,6.1562
Great American,115.5,49.5324,46.9464,56.4753,0.3238,0.3069,74.1555,9.5796,-0.8998,9.6218,6.1895
Great American,115.6,60.1986,58.2325,69.2168,0.3208,0.3103,80.8679,7.3916,-0.2964,7.3976,6.2431
Great American,120,13.7835,10.7786,9.0656,0.4099,0.3205,39.2051,22.0054,10.2142,24.2604,0.4346
Great American,120.1,13.6549,10.6801,8.9678,0.4100,0.3207,39.0363,21.9217,10.2299,24.1911,0.4366
Great American,120.2,37.3098,34.2613,36.8059,0.3443,0.3161,65.1695,12.4231,4.4002,13.1794,0.3404
Great American,120.3,51.7014,49.4150,55.8696,0.3293,0.3148,75.7088,8.6136,2.3392,8.9256,0.2652
Great American,120.4,57.1253,54.8801,61.1916,0.3298,0.3169,78.9722,8.2047,3.1686,8.7953,0.3685
Great American,120.5,58.3242,55.9091,62.0075,0.3309,0.3172,79.5621,8.5631,3.4751,9.2413,0.3855
Great American,120.6,56.8677,54.1951,59.3895,0.3336,0.3179,78.5753,9.2866,4.0765,10.1419,0.4136
Great American,125,5.8302,5.4967,3.7425,0.3869,0.3648,28.1053,5.0299,12.7776,13.7320,1.1958
Great American,125.1,10.6669,10.1753,6.9210,0.3842,0.3665,38.1551,5.2423,15.7150,16.5663,1.2488
Great American,125.2,12.9375,11.4534,5.9392,0.4266,0.3776,40.3339,11.7089,23.3324,26.1055,1.1057
Great American,125.3,19.5528,17.8539,10.3577,0.4094,0.3738,49.3184,10.5478,23.7922,26.0255,1.1535
Great American,125.4,31.2250,29.3352,18.3636,0.3956,0.3717,61.0764,9.1911,25.3831,26.9959,1.2234
Great American,125.5,41.9972,40.5692,30.2887,0.3721,0.3595,69.8730,6.7269,21.0351,22.0846,1.2613
Great American,125.6,54.0088,53.0992,44.0182,0.3574,0.3514,77.9336,4.9457,18.0760,18.7404,1.3037
Great American,130,7.3613,6.2221,4.1474,0.4152,0.3509,29.9659,12.7836,13.7815,18.7976,0.8229
Great American,130.1,17.3346,15.3149,9.9105,0.4073,0.3598,46.0626,13.0895,19.4759,23.4658,0.9791
Great American,130.2,27.0609,24.8896,18.0725,0.3865,0.3554,56.9677,10.9942,18.8703,21.8395,1.0433
Great American,130.3,36.8701,34.9140,27.9098,0.3698,0.3502,65.6817,8.7866,17.2252,19.3368,1.0991
Great American,130.4,52.3009,50.9040,47.2436,0.3476,0.3383,76.6208,6.2376,12.3810,13.8635,1.1041
Great American,130.5,46.9006,44.7962,37.9945,0.3616,0.3454,72.7575,8.4248,16.0392,18.1172,1.0871
Great American,130.6,56.7588,55.2015,51.1974,0.3479,0.3383,79.1572,6.5124,12.7542,14.3206,1.0987
Great American,135,10.4699,8.9818,4.2476,0.4418,0.3790,35.9492,13.2721,23.5745,27.0537,1.0580
Great American,135.1,19.3824,17.3178,9.0999,0.4232,0.3781,48.6579,12.5436,26.4052,29.2331,1.1273
Great American,135.2,28.2103,25.5335,14.3089,0.4145,0.3752,57.5916,12.8502,27.9538,30.7659,1.1399
Great American,135.3,41.6932,39.7669,28.4793,0.3792,0.3617,69.3032,8.2716,22.6342,24.0983,1.2204
Great American,135.4,39.6169,35.7859,20.3740,0.4136,0.3736,66.3560,14.6277,30.6978,34.0048,1.1261
Great American,135.5,64.4921,63.9730,58.5402,0.3449,0.3421,83.9517,3.9703,14.1076,14.6556,1.2965
Great American,135.6,68.1911,67.2657,59.3094,0.3501,0.3454,85.6380,4.8605,16.3249,17.0331,1.2814
Great American,140,16.9245,13.8276,6.5572,0.4536,0.3706,43.9847,19.8153,27.1512,33.6130,0.9403
Great American,140.1,25.9822,23.0488,16.0992,0.3989,0.3539,55.1226,14.5636,19.7320,24.5245,0.9350
Great American,140.2,31.3423,28.3343,20.5306,0.3908,0.3533,60.1896,13.4404,19.7817,23.9156,0.9740
Great American,140.3,41.3009,38.7158,32.7116,0.3664,0.3434,68.5449,10.3572,15.4448,18.5961,0.9801
Great American,140.4,50.0225,47.7297,43.1494,0.3550,0.3387,74.6541,8.7395,13.3747,15.9768,0.9920
Great American,140.5,62.6320,61.1064,60.2133,0.3405,0.3322,82.4359,6.2829,10.0009,11.8107,1.0099
Great American,140.6,70.3263,69.3824,71.0884,0.3336,0.3291,86.6931,4.8885,8.2524,9.5916,1.0360
Great American,145,42.9770,41.2839,11.8980,0.4469,0.4293,70.3744,7.4742,55.8943,56.3918,1.4379
Great American,145.1,48.5374,46.8289,14.8711,0.4403,0.4248,74.0802,7.2199,55.1035,55.5744,1.4405
Great American,145.2,57.4019,57.3100,30.9221,0.3942,0.3935,80.3537,2.9229,38.2259,38.3375,1.4945
Great American,145.3,64.8056,65.3270,42.6885,0.3750,0.3780,84.6519,1.6554,31.1230,31.1670,1.5177
Great American,145.4,70.8345,71.4757,42.9880,0.3823,0.3857,87.7156,1.5563,36.0730,36.1065,1.5277
Great American,145.5,78.3118,80.0354,67.6206,0.3466,0.3542,91.7007,-0.3608,19.6770,19.6803,1.5891
Great American,150,8.5411,11.1037,10.3449,0.2848,0.3703,39.7546,-18.6952,7.3395,20.0842,2.7675
Great American,150.1,12.8507,17.2450,13.8686,0.2923,0.3923,48.5673,-24.3509,13.4201,27.8041,2.6379
Great American,150.2,22.5044,27.4493,27.9058,0.2890,0.3525,59.3879,-18.8411,6.3798,19.8919,2.8151
Great American,150.3,29.9347,35.3112,34.8619,0.2990,0.3527,65.9903,-16.7588,8.2450,18.6772,2.6844
Great American,150.4,40.0732,45.3065,47.6787,0.3012,0.3405,73.0933,-12.9987,5.8482,14.2537,2.7188
Great American,150.5,47.8328,54.0332,47.5621,0.3201,0.3616,78.4811,-13.6726,15.2580,20.4878,2.3014
Great American,150.6,47.6106,51.6407,56.3794,0.3059,0.3318,77.0655,-8.1813,4.2059,9.1991,2.6667
Great American,155,11.1636,9.5130,4.6054,0.4416,0.3763,36.9538,14.0683,23.5032,27.3919,1.0314
Great American,155.1,24.0603,20.7562,13.1775,0.4149,0.3579,52.6816,16.9636,22.1676,27.9135,0.9176
Great American,155.2,31.8769,28.9992,21.0813,0.3889,0.3538,60.7809,12.8242,19.8124,23.6006,0.9963
Great American,155.3,41.4677,38.5674,32.8101,0.3675,0.3418,68.4367,11.3273,15.1276,18.8985,0.9281
Great American,155.4,51.5096,48.8795,45.1316,0.3540,0.3359,75.3763,9.5466,12.4640,15.7000,0.9172
Great American,155.5,61.4273,59.5927,59.6648,0.3400,0.3298,81.6163,7.0373,9.0742,11.4832,0.9112
Great American,160,15.3601,10.8597,5.3606,0.4864,0.3439,39.3431,30.9667,24.1029,39.2414,0.6614
Great American,160.1,17.9739,12.8878,6.6243,0.4795,0.3438,42.5937,31.4494,24.4937,39.8623,0.6617
Great American,160.2,24.0958,18.2024,11.0224,0.4519,0.3414,49.7407,29.7936,22.6593,37.4313,0.6502
Great American,160.3,31.5173,25.2372,18.1202,0.4209,0.3371,57.3058,26.5053,19.3593,32.8225,0.6308
Great American,160.4,40.4761,34.3291,28.5386,0.3917,0.3322,65.2230,22.1643,15.5130,27.0538,0.6107
Great American,160.5,48.6433,42.8255,39.0712,0.3726,0.3281,71.4364,18.9031,12.4795,22.6509,0.5835
Great American,160.6,59.1654,54.2262,52.8643,0.3559,0.3262,78.5935,14.7498,10.1577,17.9091,0.6031
Great American,165,6.4174,5.8460,4.0685,0.3929,0.3579,29.0205,7.4286,12.5693,14.6004,1.0370
Great American,165.1,13.1846,12.5888,9.4052,0.3748,0.3579,42.1370,5.5470,14.2210,15.2646,1.1989
Great American,165.2,15.1381,14.1299,10.3268,0.3823,0.3569,44.4186,7.7848,15.4328,17.2851,1.1036
Great American,165.3,24.8319,23.9673,20.3266,0.3592,0.3467,56.0551,5.7334,13.0240,14.2301,1.1561
Great American,165.4,33.6454,32.9977,30.0015,0.3481,0.3414,64.1591,4.5066,11.5862,12.4318,1.1998
Great American,165.5,42.6036,41.0096,30.9315,0.3719,0.3580,70.1827,7.1974,20.6767,21.8936,1.2358
Great American,165.6,39.9873,37.8279,25.9024,0.3855,0.3647,67.8935,9.1487,24.0763,25.7559,1.2077
Great American,170,7.4597,7.8081,4.3688,0.3799,0.3976,33.5799,-1.8583,18.8675,18.9588,1.6690
Great American,170.1,10.0113,10.3329,5.3301,0.3899,0.4025,38.4334,-0.9506,22.6697,22.6896,1.6127
Great American,170.2,14.9351,15.3426,9.1854,0.3785,0.3888,46.0999,-0.6667,21.7293,21.7395,1.6015
Great American,170.3,23.6696,24.3244,16.9600,0.3644,0.3745,56.4111,-0.8156,20.1516,20.1681,1.6112
Great American,170.4,32.7594,33.7541,26.3964,0.3526,0.3633,64.7669,-1.2132,17.9237,17.9647,1.6384
Great American,170.5,47.2366,48.6643,44.1542,0.3373,0.3475,75.2420,-1.3531,13.2874,13.3561,1.6723
Great American,170.6,56.8585,58.5548,57.6632,0.3285,0.3383,81.0463,-1.3865,9.8924,9.9890,1.7100
Great American,175,5.5079,5.4887,4.4510,0.3566,0.3553,28.0840,1.4581,8.9768,9.0945,1.4098
Great American,175.1,6.9405,6.8667,4.9754,0.3695,0.3656,31.5015,2.0665,12.3337,12.5056,1.4048
Great American,175.2,7.9464,7.7782,5.2006,0.3798,0.3717,33.5167,2.9251,14.7739,15.0607,1.3753
Great American,175.3,16.9744,16.7088,11.4454,0.3761,0.3702,47.8910,3.2511,18.3247,18.6109,1.3952
Great American,175.4,16.6615,16.3556,10.9083,0.3793,0.3723,47.4376,3.4830,19.0024,19.3190,1.3895
Great American,175.5,25.2506,25.1376,19.1640,0.3630,0.3614,57.2092,2.5267,17.1758,17.3606,1.4247
Great American,175.6,34.8611,34.9869,28.8796,0.3531,0.3544,65.7384,1.8648,15.9076,16.0166,1.4541
Great American,180,11.5492,14.0781,6.2988,0.3617,0.4410,44.3447,-15.0301,28.7871,32.4746,2.0520
Great American,180.1,13.6494,16.3423,8.7913,0.3519,0.4214,47.4204,-14.2518,25.2444,28.9895,2.0847
Great American,180.2,21.1796,24.6853,12.8600,0.3607,0.4204,56.7675,-13.6747,29.9916,32.9620,1.9986
Great American,180.3,46.0057,51.3001,35.2340,0.3471,0.3871,76.8604,-11.7632,26.5147,29.0069,1.9884
Great American,180.4,45.0976,50.4722,33.7967,0.3486,0.3901,76.3582,-12.1716,27.4907,30.0647,1.9876
Great American,180.5,56.0573,61.4105,47.4087,0.3400,0.3725,82.5989,-10.0466,22.5167,24.6564,1.9905
Great American,185,9.5357,9.8484,4.8431,0.3936,0.4065,37.5690,-0.9850,23.4171,23.4378,1.6128
Great American,185.1,13.8779,14.1061,7.5964,0.3900,0.3965,44.3846,0.2721,24.0074,24.0089,1.5595
Great American,185.2,21.4742,21.9236,14.0640,0.3737,0.3815,53.9459,-0.1283,22.2359,22.2362,1.5766
Great American,185.3,30.0160,30.9916,22.7038,0.3586,0.3702,62.5005,-1.4121,19.9603,20.0102,1.6414
Great American,185.4,40.3250,41.5511,35.1548,0.3446,0.3550,70.5604,-1.3054,15.7528,15.8068,1.6535
Great American,185.5,50.5948,52.0101,47.6160,0.3368,0.3462,77.2869,-1.0911,13.1433,13.1885,1.6536
Great American,195,16.7694,18.0160,7.1607,0.3998,0.4295,49.5156,-4.8775,34.4155,34.7594,1.7116
Great American,195.1,21.0929,22.3887,9.1554,0.4007,0.4253,54.4371,-4.0396,36.1966,36.4213,1.6819
Great American,195.2,21.4827,22.0037,10.9063,0.3950,0.4045,54.0309,-0.4546,30.3758,30.3792,1.5858
Great American,195.3,33.3556,34.6091,22.1491,0.3701,0.3841,65.4432,-2.0364,25.9813,26.0610,1.6490
Great American,195.4,42.4452,43.9576,31.8429,0.3590,0.3717,72.2001,-1.9684,22.9108,22.9952,1.6565
Great American,195.5,51.9898,53.7121,43.1541,0.3493,0.3608,78.2935,-1.7779,19.6444,19.7247,1.6611
Great American,200,2.5074,2.5283,3.0658,0.3095,0.3121,18.0461,0.5463,-0.4968,0.7384,5.5452
Great American,210,7.6112,7.0923,5.9164,0.3691,0.3440,32.0162,6.3059,9.0859,11.0597,0.9641
Great American,210.1,10.5982,10.0346,8.5546,0.3631,0.3438,37.9045,5.8087,9.5992,11.2199,1.0266
Great American,210.2,21.4666,21.1260,17.3112,0.3584,0.3527,53.0872,3.5378,13.7029,14.1522,1.3181
Great American,210.3,20.4818,19.9678,18.4328,0.3478,0.3391,51.8007,4.4023,9.2557,10.2493,1.1268
Great American,210.4,30.5363,30.1342,29.9518,0.3370,0.3325,61.7698,3.6729,7.5369,8.3842,1.1173
Great American,210.5,50.5040,50.9796,53.6638,0.3255,0.3286,76.6667,1.3423,6.0685,6.2151,1.3531
Great American,220,5.5513,5.6146,6.9370,0.3067,0.3102,28.4186,0.5175,-1.1318,1.2445,5.1412
Great American,220.1,13.6335,13.9346,17.6186,0.3017,0.3084,44.1390,-0.2083,-2.3453,2.3545,4.6238
Great American,220.2,22.9462,23.4775,29.3777,0.3027,0.3097,55.5608,-0.3548,-2.3546,2.3812,4.5628
Great American,220.3,29.6772,30.4020,37.9492,0.3027,0.3101,61.9995,-0.5254,-2.4545,2.5101,4.5015
Great American,220.4,42.5010,43.4457,53.0444,0.3058,0.3126,71.8565,-0.3215,-1.6314,1.6627,4.5178
Great American,220.5,53.3434,54.4870,65.8440,0.3071,0.3137,78.7448,-0.2413,-1.1939,1.2181,4.5129
Great American,235,4.2758,4.7396,7.7298,0.2553,0.2830,25.9797,-4.9702,-8.1914,9.5813,4.1670
Great American,235.1,7.3957,8.2667,13.3682,0.2548,0.2848,34.5323,-6.5713,-9.5862,11.6223,4.1115
Great American,235.2,11.9460,13.2575,21.2391,0.2572,0.2855,43.1487,-7.0998,-10.8682,12.9817,4.1337
Great American,235.3,20.3887,22.2684,32.9319,0.2697,0.2946,54.3106,-6.8661,-9.3890,11.6318,4.0810
Great American,235.4,28.8146,31.2563,45.1861,0.2738,0.2970,62.7234,-6.9295,-9.4098,11.6860,4.0776
Great American,235.5,42.6073,45.2898,60.4581,0.2872,0.3053,73.0823,-5.2899,-6.3422,8.2587,4.0172
Great American,235.6,53.5794,56.2734,72.0792,0.2945,0.3093,79.7692,-4.0555,-4.4660,6.0326,3.9751
Great American,240,5.0907,4.5242,6.2884,0.3201,0.2845,25.3337,8.3514,-3.9490,9.2380,5.8415
Great American,240.1,7.1088,5.6889,8.9747,0.3265,0.2613,28.6136,16.1732,-7.7620,17.9394,5.8357
Great American,240.2,11.9741,8.7448,15.1669,0.3337,0.2437,35.4882,26.1139,-12.0944,28.7787,5.8495
Great American,240.3,16.0311,10.9470,19.3878,0.3458,0.2361,39.4910,34.1979,-13.7955,36.8757,5.8997
Great American,240.4,18.5645,12.0670,22.2166,0.3513,0.2283,41.3224,40.0062,-15.7224,42.9848,5.9087
Great American,240.5,23.9160,14.5779,26.5716,0.3676,0.2240,45.0506,49.2287,-16.3377,51.8689,5.9627
Great American,240.6,26.5882,15.8999,28.7406,0.3733,0.2232,46.8429,52.7294,-16.4700,55.2417,5.9804
Great American,245,9.2815,9.6084,22.7572,0.2229,0.2307,37.1303,-1.1560,-23.8719,23.8999,4.6640
Great American,245.1,12.8862,13.6271,29.4043,0.2305,0.2437,43.6933,-3.1083,-22.8538,23.0642,4.5772
Great American,245.2,19.0406,20.1289,40.2609,0.2397,0.2534,51.9827,-3.5097,-22.4509,22.7235,4.5573
Great American,245.3,26.4451,27.3317,47.7107,0.2606,0.2693,59.2801,-1.4611,-18.0007,18.0599,4.6314
Great American,245.4,31.0662,33.6743,52.5575,0.2648,0.2871,64.7032,-7.0219,-13.4946,15.2122,4.2326
Great American,245.5,46.9733,48.9362,72.1822,0.2795,0.2911,75.4116,-2.8137,-12.0597,12.3836,4.4832
Great American,250,3.8457,3.7917,7.0778,0.2613,0.2577,22.9705,1.8906,-11.0475,11.2082,4.8819
Great American,250.1,7.0770,7.4149,13.5630,0.2523,0.2643,32.7334,-1.8958,-13.1555,13.2913,4.5693
Great American,250.2,11.7000,12.1484,19.5024,0.2699,0.2802,41.4510,-1.4956,-10.6316,10.7362,4.5726
Great American,250.3,21.0316,22.1920,36.9054,0.2625,0.2770,54.2301,-3.4379,-14.5829,14.9827,4.4809
Great American,250.4,27.4467,29.0173,46.2884,0.2671,0.2824,60.7969,-3.9711,-13.9021,14.4582,4.4341
Great American,250.5,38.9259,40.7356,59.2465,0.2802,0.2933,69.9903,-3.1991,-10.5976,11.0700,4.4192
Great American,250.6,49.0018,51.2851,71.1018,0.2859,0.2992,76.8514,-3.4675,-8.7267,9.3903,4.3342
Great American,255,6.3174,7.4658,9.5541,0.2707,0.3199,32.8447,-10.1074,-2.2516,10.3551,3.3608
Great American,255.1,11.7807,13.2686,15.1194,0.2933,0.3303,43.1652,-8.3195,1.2471,8.4125,2.9928
Great American,255.2,15.1478,17.7570,22.4570,0.2736,0.3207,49.2000,-12.7678,-2.5520,13.0203,3.3389
Great American,255.3,22.1957,25.1386,31.1849,0.2827,0.3202,57.2102,-10.8607,-2.0380,11.0503,3.3271
Great American,255.4,29.6261,33.2742,41.2302,0.2845,0.3195,64.3823,-10.9885,-2.1840,11.2034,3.3378
Great American,255.5,39.9147,42.4915,54.5350,0.2915,0.3103,71.2085,-5.3646,-4.1695,6.7944,3.8023
Great American,260,4.9538,4.3584,6.5835,0.3116,0.2742,24.8225,8.8667,-5.9887,10.6997,5.6892
Great American,260.1,7.6054,6.0481,10.4538,0.3155,0.2509,29.5334,16.9539,-10.5938,19.9916,5.7247
Great American,260.2,10.0411,7.2168,13.0392,0.3314,0.2382,32.2954,25.7379,-12.6432,28.6756,5.8266
Great American,260.3,13.8316,9.3555,17.3975,0.3408,0.2305,36.6600,33.2780,-14.7947,36.4185,5.8648
Great American,260.4,17.7490,11.4613,21.6489,0.3490,0.2254,40.3468,39.9447,-16.4203,43.1881,5.8932
Great American,260.5,18.5554,11.4265,21.6796,0.3592,0.2212,40.2897,44.4105,-16.5724,47.4019,5.9260
Great American,260.6,20.5753,12.2932,22.5688,0.3711,0.2217,41.6783,48.4841,-15.7108,50.9661,5.9698
Great American,265,12.0225,8.9028,10.9078,0.3777,0.2797,35.7964,25.1186,-1.0670,25.1412,6.2407
Great American,265.1,16.3279,12.2814,14.7805,0.3763,0.2830,41.6600,26.5254,-0.5896,26.5320,6.2610
Great American,265.2,28.0360,22.7832,28.2101,0.3548,0.2883,54.8483,23.9932,-1.8948,24.0679,6.2044
Great American,265.3,33.3825,27.5253,33.9858,0.3518,0.2901,59.4574,23.8584,-1.8940,23.9335,6.2040
Great American,265.4,48.7142,43.0157,49.1954,0.3457,0.3052,71.5657,18.5381,1.6639,18.6126,0.0895
Great American,265.5,55.9068,50.4980,61.7452,0.3325,0.3003,76.3739,16.4139,-1.7939,16.5117,6.1743
Great American,270,10.3164,8.7644,15.1400,0.3015,0.2561,35.5266,13.9283,-11.9687,18.3643,5.5733
Great American,270.1,16.5275,14.9980,23.2630,0.3017,0.2737,45.6315,10.5235,-10.0639,14.5611,5.5201
Great American,270.2,25.7098,24.0786,34.5904,0.3047,0.2854,56.1664,8.9377,-8.3462,12.2287,5.5320
Great American,270.3,39.3307,38.4843,54.4711,0.2973,0.2909,68.3761,5.0281,-8.9926,10.3028,5.2222
Great American,270.4,45.8603,44.8026,59.0257,0.3064,0.2993,72.7617,5.4938,-5.6217,7.8603,5.4863
Great American,270.5,55.8633,55.2346,70.6571,0.3074,0.3039,79.1762,4.2275,-4.3657,6.0771,5.4817
Great American,270.6,65.7782,65.4297,80.8937,0.3101,0.3085,84.7046,3.5961,-2.6053,4.4407,5.6562
Great American,275,4.6711,4.2620,5.0930,0.3330,0.3039,24.5194,6.5885,-0.2483,6.5932,6.2455
Great American,275.1,7.2361,6.3564,7.6810,0.3401,0.2988,30.2944,10.1653,-0.5822,10.1819,6.2260
Great American,275.2,10.4519,9.0666,11.1109,0.3412,0.2960,36.1122,12.4335,-1.0801,12.4803,6.1965
Great American,275.3,18.2433,16.1850,20.4208,0.3326,0.2951,47.2163,12.9362,-2.3868,13.1546,6.1007
Great American,275.4,31.2385,29.7418,34.2284,0.3281,0.3124,61.4308,7.7123,1.1952,7.8044,0.1537
Great American,275.5,46.8563,45.7059,52.3440,0.3234,0.3154,73.3543,5.7290,1.6280,5.9558,0.2769
Great American,280,6.4410,7.3461,9.0225,0.2824,0.3221,32.5822,-7.6768,-1.0699,7.7510,3.2801
Great American,280.1,12.8796,13.9549,17.1331,0.2929,0.3174,44.1682,-5.1988,-1.3120,5.3618,3.3888
Great American,280.2,17.4336,18.8488,23.2330,0.2929,0.3167,50.5099,-5.5467,-1.6029,5.7737,3.4229
Great American,280.3,30.3990,32.0355,38.6393,0.3008,0.3170,63.3722,-3.7426,-0.9129,3.8523,3.3808
Great American,280.4,37.1443,39.2782,47.5768,0.2996,0.3168,68.9523,-4.4186,-1.1860,4.5750,3.4038
Great American,280.5,49.0172,51.3675,61.5385,0.3027,0.3172,76.9011,-3.6401,-0.7051,3.7077,3.3329
Great American,280.6,58.3083,60.7389,72.3726,0.3046,0.3173,82.2382,-3.0101,-0.4389,3.0419,3.2864
Great American,299,92.0693,94.1631,107.4882,0.3135,0.3206,97.6977,-0.4978,2.2820,2.3356,1.7856
Great American,310,50.2527,56.2367,92.0561,0.2531,0.2832,79.7483,-12.6066,-18.9101,22.7270,4.1244
Great American,311,35.3066,35.4939,34.7449,0.3345,0.3363,66.1314,1.6731,8.6375,8.7980,1.3795
Great American,312,25.5136,25.7313,36.3873,0.2911,0.2936,57.7811,1.1618,-7.8226,7.9084,4.8598
Great American,313,15.5299,14.1293,7.4948,0.4180,0.3803,44.4178,10.0823,24.4236,26.4228,1.1793
Great American,314,38.2473,32.4835,14.9578,0.4464,0.3791,63.7405,21.5920,37.0820,42.9102,1.0435
Great American,315,21.2057,23.0967,16.3064,0.3499,0.3811,55.1718,-6.6736,19.3772,20.4942,1.9025
Great American,316,80.8305,81.7538,89.9944,0.3200,0.3237,92.4661,1.2610,4.4010,4.5781,1.2917
Great American,317,44.5787,58.0367,67.4277,0.2622,0.3413,80.7592,-32.6273,0.9703,32.6417,3.1119
Great American,318,16.7812,16.1627,18.1056,0.3287,0.3166,47.1873,5.2232,1.9422,5.5726,0.3560
Great American,319,31.1915,26.3391,25.3665,0.3763,0.3177,58.3575,20.7878,8.4722,22.4479,0.3870
Great American,320,55.0595,42.8490,63.2937,0.3416,0.2658,71.4524,35.5222,-11.6146,37.3728,5.9672
Great American,321,22.1744,14.7001,46.8923,0.2647,0.1755,45.2207,40.7208,-41.3911,58.0638,5.4896
Great American,322,33.1501,42.5932,39.8754,0.2867,0.3684,71.2780,-27.9046,11.2641,30.0923,2.7579
Great American,323,26.0378,24.2430,69.3404,0.2177,0.2027,56.3303,9.5866,-42.7022,43.7650,4.9332
Great American,324,54.8781,58.0403,48.0160,0.3410,0.3606,80.7612,-5.0556,18.7212,19.3918,1.8346
Great American,325,41.0443,28.4070,50.8973,0.3410,0.2360,60.2547,45.3131,-19.5401,49.3466,5.8761
Great American,340,19.1855,14.0996,71.6456,0.1828,0.1344,44.3754,30.0128,-65.1489,71.7297,5.1441
Great American,340.1,23.7745,20.7785,68.9141,0.2095,0.1831,52.7062,15.6130,-48.6068,51.0527,5.0232
Great American,340.2,29.3250,28.1900,65.7419,0.2379,0.2287,60.0600,6.5014,-33.3240,33.9523,4.9051
Great American,340.3,36.2950,35.7890,64.3346,0.2661,0.2623,66.3584,3.9838,-21.2828,21.6525,4.8974
Great American,340.4,49.1292,48.5358,65.0750,0.3019,0.2982,75.1616,4.1595,-6.7288,7.9106,5.2661
Great American,340.5,52.5338,52.3078,64.5809,0.3101,0.3087,77.4646,3.2019,-2.3423,3.9671,5.6516
Great American,347,45.4219,46.3095,54.2336,0.3112,0.3173,73.7459,0.0110,0.4906,0.4907,1.5483
Great American,350,69.6941,71.9558,9.2581,0.4618,0.4768,87.9473,-1.8628,93.6552,93.6737,1.5907
Great American,350.1,47.4001,51.0957,12.2210,0.4281,0.4615,76.7369,-7.3449,66.0298,66.4370,1.6816
Great American,350.2,42.4526,45.3803,17.7771,0.4020,0.4297,73.1416,-6.0046,47.3422,47.7214,1.6970
Great American,350.3,40.9759,42.8072,26.9222,0.3701,0.3867,71.4239,-3.0379,28.6011,28.7620,1.6766
Great American,350.4,37.9316,38.3713,33.7650,0.3446,0.3486,68.2934,0.9594,13.6270,13.6607,1.5005
Great American,350.5,42.3532,41.5268,46.0077,0.3261,0.3197,70.5435,4.8989,3.1987,5.8507,0.5784
Great American,355,13.4721,23.4544,13.2134,0.2687,0.4678,55.5373,-50.3645,27.0040,57.1471,2.6494
Great American,355.1,24.3437,31.8348,26.9226,0.2929,0.3831,63.2061,-27.1767,14.4318,30.7709,2.6534
Great American,355.2,32.4126,37.8954,35.9041,0.3052,0.3568,67.9434,-16.1337,10.2990,19.1407,2.5735
Great American,355.3,39.1885,42.2319,41.9119,0.3177,0.3424,71.0305,-6.8583,8.5067,10.9271,2.2493
Great American,355.4,41.6209,46.6398,45.7255,0.3106,0.3481,73.9588,-12.0129,9.3863,15.2451,2.4783
Great American,355.5,51.3721,54.6624,53.2908,0.3224,0.3431,78.8464,-5.7701,10.1835,11.7046,2.0863
Great American,360,15.9671,9.9057,4.2076,0.5308,0.3293,37.6726,41.6712,26.7534,49.5200,0.5707
Great American,360.1,24.5928,16.6981,9.0708,0.4883,0.3316,47.8773,39.9637,25.1500,47.2189,0.5617
Great American,360.2,32.3399,23.0085,14.7879,0.4611,0.3281,55.0811,39.0486,22.5337,45.0839,0.5234
Great American,360.3,42.2800,34.0223,26.0823,0.4130,0.3323,64.9802,28.6606,18.7748,34.2626,0.5799
Great American,360.4,53.5348,45.7477,40.3502,0.3834,0.3276,73.3815,23.3638,14.3405,27.4138,0.5505
Great American,360.5,62.2421,56.3037,52.8302,0.3632,0.3285,79.7864,16.8079,12.2472,20.7966,0.6297
Great American,360.6,71.2514,66.9131,66.5669,0.3480,0.3268,85.4600,12.1570,9.7840,15.6051,0.6777
Great American,365,18.9468,19.9309,9.7925,0.3893,0.4095,51.7590,-3.0215,29.6461,29.7997,1.6724
Great American,365.1,23.9585,25.0453,13.4745,0.3835,0.4009,57.1195,-2.6077,29.1014,29.2180,1.6602
Great American,365.2,28.6753,29.7679,17.7353,0.3764,0.3908,61.4534,-1.9922,27.2736,27.3463,1.6437
Great American,365.3,37.0623,38.3313,27.6670,0.3596,0.3719,68.2641,-1.7185,22.0371,22.1040,1.6486
Great American,365.4,46.6595,48.5979,37.8069,0.3507,0.3652,75.2005,-2.7767,20.4772,20.6646,1.7056
Great American,365.5,55.6990,57.7996,49.7123,0.3413,0.3541,80.6272,-2.4337,16.7662,16.9419,1.7149
Great American,365.6,65.1947,67.0651,63.5323,0.3330,0.3425,85.5368,-1.2889,12.4651,12.5316,1.6738
Great American,370,27.3077,15.7661,6.0492,0.5559,0.3210,46.6661,56.3844,33.7971,65.7377,0.5400
Great American,370.1,22.7486,15.8365,9.8695,0.4695,0.3268,46.7593,36.6961,20.7980,42.1801,0.5156
Great American,370.2,21.8060,17.2986,15.1102,0.4022,0.3191,48.6341,24.3118,10.6965,26.5608,0.4145
Great American,370.3,30.8413,25.3954,20.4715,0.4021,0.3311,57.4587,23.3802,15.1803,27.8760,0.5759
Great American,370.4,33.7932,32.9705,32.8878,0.3391,0.3309,64.1370,5.1134,7.6114,9.1695,0.9792
